Index,X1_t,X2_t,x1_bin,x2_bin
289430,0.9489214083820918,0.6890925412135318,46,43
331830,1.0245885864138429,0.8440865777351564,49,49
330984,0.6306397705316964,0.2382073095864436,18,10
41885,0.8903200628024793,0.5772222653886215,38,32
226502,0.9764342008324927,0.7401733527905633,45,41
416027,0.41863350012809875,0.08945474937817388,6,3
487044,1.0193078837677816,0.8370588389097058,46,41
253104,0.8056117272384862,0.4672746286758427,38,33
417051,0.9852214247477663,0.7554411910901344,41,36
237471,0.8842462508811308,0.5529194703642313,45,39
405323,0.5792857473242075,0.20708457447308654,23,16
38287,0.9013722333953055,0.5878436466679485,38,29
416749,0.7421734311475818,0.4033229332550732,38,32
331405,0.9456050222124558,0.718759046011728,37,31
88639,0.9921507424507197,0.791705656118588,37,29
18325,1.0011956232513513,0.784882497000723,44,38
20710,1.0059204422243089,0.7984137713173414,43,37
404966,0.7957276569272063,0.5127403017463258,1,1
45139,0.6752519551935728,0.33726557443954663,41,35
283154,0.7588719332078405,0.4576524983958978,0,0
169905,0.948445485516648,0.7573358403687576,37,28
418275,0.9528949209309128,0.7181923521057267,45,44
171773,0.8254786657023702,0.5922685113321772,5,3
415440,0.6398758116043883,0.33006067517995147,44,43
134423,0.7696131884650419,0.3943448447381323,24,14
434267,0.9273381305099913,0.691021749986116,24,15
434226,0.734465237454985,0.34373412433523776,23,15
331134,0.7878084283220225,0.42963155256190266,21,12
405327,0.8179215454995779,0.47139489538084495,23,16
17862,0.9324684498825732,0.6418678949368508,44,39
416651,0.8772665186254097,0.566091061612465,34,26
420754,1.000164724970117,0.783616597268423,45,42
283481,0.6635506105612975,0.26518459580510595,21,12
467550,0.9420822697348796,0.7028366173003857,28,21
434194,0.8362346460996954,0.4918176764636841,23,14
68359,0.9820142296680751,0.7471830106731759,39,32
286548,0.8914585184555908,0.6301898876162549,22,12
416236,0.9032377069097655,0.6676064089120558,17,10
182854,0.8011496236900764,0.47664500016051414,48,48
331401,0.8321234737317402,0.5473225739431687,37,31
286743,0.5972043677906375,0.2077226399706108,23,13
43252,0.9631349646609504,0.747775627763516,31,23
418071,0.9656701790036217,0.7248920034398587,43,40
385299,0.926452204688887,0.662288630635558,32,25
286374,0.8482991048084313,0.5924348419902357,21,11
197154,0.9391806898440878,0.6789438229026252,28,17
253134,0.8758510799794834,0.6359536031597866,39,35
204337,0.6799947195771572,0.3242249789135242,35,29
240146,0.8950017051852264,0.610552368984661,29,24
173350,0.8326335385372978,0.47299827580125,30,22
287434,0.9803930926475144,0.7547315402739614,37,30
69486,0.8460384240021066,0.5063627929410386,39,32
405583,0.9446172129782222,0.6897543815780023,42,40
413765,0.5897366706776951,0.2888735322633285,43,41
384720,0.6698829242999146,0.366750909262476,0,0
20055,0.9837898275555739,0.784145486284915,43,38
43283,0.9089006200562049,0.6375662230699293,33,25
204422,0.9739334191333056,0.724826575844407,38,32
405579,0.617478985113125,0.315418318725983,42,40
287244,0.7196612376300797,0.33814522013923287,32,22
287023,0.7457231211039388,0.3478789942953027,28,18
204708,0.8568271390815838,0.533922804371525,46,45
287157,0.954590198209688,0.7406499786367304,30,21
433872,0.8202374170968014,0.48582115792697583,24,16
223829,0.7903471130743558,0.48478760176478286,45,45
386953,0.9838641895796119,0.8319860923904734,48,46
283516,0.6151775615582553,0.21665289910119823,21,13
287752,0.7313767111963643,0.4048632630583643,44,40
43229,0.9443439964401903,0.6866132720835949,30,22
221564,0.8275313162143408,0.6187785525460598,0,0
134748,0.7120035324314635,0.3575319432838516,35,26
416226,0.7867819517370435,0.4737394058737622,17,10
294348,0.9579254811929852,0.7142390544208511,47,45
124756,0.9769538169159571,0.7416630668882672,38,31
485674,0.8001743677544257,0.49511014357706584,46,41
283729,0.9620406935113652,0.7400391105629288,31,20
42654,0.8477335129443448,0.5832843375638439,10,6
283402,0.9014930547064635,0.6511455355350374,18,11
222173,0.8392869516693808,0.5085099228223846,30,25
171519,0.8930066344510261,0.6658187665075839,14,9
283258,0.8528790842552093,0.603001464409905,9,4
434856,0.6327038347816606,0.24261443057753024,31,22
22957,0.8245725741868639,0.5011505905401364,43,37
399312,0.9110537820382134,0.6079002575433674,34,26
222193,0.8853752737391163,0.5877657057317864,29,24
16642,0.9611648216240571,0.7323477119619978,44,38
467801,0.9220889506972492,0.7079452163341822,42,37
283825,0.9222370272228527,0.6418019866052216,30,20
169348,0.8983497243623437,0.6132238281009273,35,25
415937,0.6505651599168245,0.29060856364099896,28,21
221788,0.8292012609333342,0.5261526829884672,18,12
