Index,X1_t,X2_t,cluster
398872,0.4282506469446375,0.0851235565352224,53
222179,0.7900410137408772,0.4960583260063981,54
418388,0.991541109491466,0.8150274585993734,55
417449,0.9409458038275073,0.6978559682155296,56
483400,1.0056938824258008,0.7737180949707961,57
171711,0.47538099988499,0.1248873424403595,58
172525,0.6798250034564136,0.2917725617059638,59
197129,0.7384358057499475,0.3362028362067574,60
283843,0.7927004574530342,0.4069100172478688,61
174527,1.0225651254836066,0.8773224818040718,62
416691,0.8662264436668465,0.5496670267180216,63
252924,0.7071601665689436,0.3299626401176007,64
222930,0.9656191663300988,0.8240042124354073,65
42917,0.5926965703925945,0.1890816453142946,66
221844,0.6274742511353216,0.2577793691468057,67
446215,1.009684182419176,0.7914449925240709,68
175443,1.0146822158351785,0.8530131492530152,69
384083,0.6511088856524144,0.2886754574421855,70
405506,0.8569313538256461,0.573584113187664,71
44766,0.9312678993298044,0.6638301426108899,72
158484,1.0120712483095395,0.8070146520778129,73
222072,0.7121314315012045,0.3759641387394773,74
198670,1.0303310652868702,0.879683998022917,75
253441,0.9840220749055792,0.7620410655265251,76
146450,1.0150341778631164,0.8208432599512071,77
124471,0.8598247085267928,0.5127565891598613,78
386353,1.0262421577947314,0.8582054371146646,79
287872,1.0013573836825078,0.8042151512095207,80
42839,0.55768204976882,0.156261195109672,81
252989,0.766398000679609,0.4180054762967379,82
237882,0.9424199826375262,0.6503927985292676,83
27953,0.9309676018770272,0.6359915356339212,84
417581,0.9569532130216372,0.7363241560544549,85
222669,0.9105360494535892,0.7142324128712332,86
540,0.977122205791646,0.74144615546278,87
253154,0.9159135930558994,0.6670399533817569,88
239822,0.6004854701948529,0.2333851820129247,89
42495,0.9122620430568676,0.636428697665513,90
385273,0.8072887209874339,0.4857245217191672,91
320869,0.573973274323405,0.1974969427189884,92
327716,1.017313208235706,0.8218114927503405,93
71022,0.8996706036335228,0.5884846338731173,94
113002,0.8854216031027521,0.5607950139515808,95
384419,0.6462562211446,0.2674388401959596,96
307807,1.0163418619338394,0.8165870555773187,97
125080,0.8973874635612216,0.5982893364292464,98
434724,0.7970704518227718,0.439338984057981,99
436614,1.0245558000626775,0.8460101300996049,100
467616,0.8335003239294845,0.5436230084910878,101
171488,0.5846447332526156,0.2216186234803569,102
196201,0.4127721265561352,0.0868046297865265,103
321322,0.9433828765258684,0.716328287337106,104
42900,0.5735260501212843,0.1733513344916996,105
135038,0.9996893178795648,0.8261331061703199,106
191197,1.0291560855508408,0.8651807168926098,107
44048,0.9386979212784752,0.6825883726460765,108
171714,0.450836553226765,0.1080049549052626,109
173664,1.017306986131275,0.8851667163571368,110
134212,0.6005986609833642,0.2032668080320822,111
239855,0.6178515241806001,0.2509672651549409,112
418074,0.9656147001390988,0.7556138545521403,113
296530,1.019359615193346,0.827974963677324,114
204299,0.7985542718271176,0.4741648230633033,115
204175,0.663864324885589,0.2946664000546879,116
416343,0.6161149492156229,0.2041707178541899,117
435420,0.9917061185667944,0.7892409376413676,118
197113,0.7216672599967219,0.3174577120240072,119
73636,0.8880548617346148,0.5659945903372223,120
333508,1.0208267985550794,0.8353062408281828,121
43216,0.7801808522095345,0.4176149020882635,122
133946,0.5177946654613003,0.1544278442050506,123
384971,0.6587454429879759,0.2510887495182959,124
222637,0.896912111648469,0.6863708931129193,125
442165,1.011987127683868,0.7977374417512185,126
467404,0.6704257876819605,0.281311505445633,127
385412,0.8502502844031191,0.5418478827229668,128
240279,0.9487084102709962,0.8025244395160593,129
222711,0.9323182788365284,0.756603095276057,130
61171,0.9169960501916172,0.62028621419137,131
429559,0.9786379955733174,0.7813633976173483,132
173231,0.7750487517766537,0.447851757070773,133
235143,1.0234965806665846,0.849591097242217,134
420419,0.982347273291938,0.7917952614077912,135
240032,0.6752156256310297,0.3209415890217517,136
491229,1.0081489099986405,0.7877123279275206,137
198018,1.0120272241286168,0.844011061392581,138
204229,0.7107402901053561,0.3513811521704974,139
212829,1.0362340082238055,0.882986116914238,140
197181,0.7593799910812692,0.3630220594982108,141
331235,0.7367330284208675,0.3666556902138769,142
284010,0.7791881681352771,0.3878134700721108,143
222558,0.8512460611284102,0.6007133755681323,144
174117,1.0171657846327886,0.871232545262959,145
417305,0.9445865526665844,0.7083579623446394,146
139028,1.0206136605869476,0.8399850727168189,147
196569,0.506613277269323,0.1363951720038949,148
416723,0.9033011469737694,0.6253044799403941,149
418906,0.9871312154138144,0.8044896228844216,150
59372,0.9255869283043304,0.6395231843985063,151
353999,1.013988526115254,0.8132078997094061,152
42067,0.9168130622223148,0.6459971460584355,153
289260,1.002184986782761,0.7993249648078263,154
133985,0.5527099289242251,0.188615954420221,155
194440,1.0278160676945427,0.8614215606278911,156
174875,1.018589883126218,0.8652936073894658,157
204375,0.8775892518350812,0.6105950708258379,158
321349,0.953532084989087,0.7171453342259719,159
170573,0.9905489217852592,0.7752739480814306,160
385334,0.8308942818668984,0.5180342631487661,161
473614,1.0079346304104444,0.7828619678130609,162
416383,0.628770689026885,0.2172357892124814,163
238288,0.9506040426434744,0.6772950220605743,164
187189,1.0298853522378886,0.8687175334661925,165
223916,0.9931895636515484,0.8485047285082093,166
287246,0.8123560166787859,0.4473086621658577,167
196629,0.5392397651897475,0.1625644641800045,168
26925,0.9266091688956216,0.6261535685630065,169
143929,1.016218164884258,0.8244957083933286,170
214131,1.0253679801605875,0.8562870639195842,171
222517,0.8324733716016683,0.56687537743739,172
288400,1.007435681643444,0.8139795591243806,173
3524,0.9763229920814795,0.7381639977425868,174
223098,0.9743495563657428,0.8429465566919141,175
162057,1.011855139605913,0.8048019550463152,176
286266,0.8373474974909159,0.4606894647454294,177
385281,0.8149496342881313,0.4987785634441629,178
399264,0.780913575461295,0.3968916266497143,179
124575,0.8756634678656932,0.5397122621916943,180
127157,0.8929528788764948,0.5914291712306983,181
221944,0.6825592898749617,0.3334169280456468,182
378070,1.0132091977719428,0.8086535054213473,183
223807,0.9908109028565476,0.867105345111843,184
96594,0.886100423616731,0.5616272010601626,185
46311,0.9274070031388454,0.6462490413007858,186
169962,0.8620369974546714,0.5304977708944645,187
172825,0.4967497585677728,0.1450392679540087,188
384054,0.6359874412277907,0.2700300074265234,189
169185,0.8556333919706023,0.4849333531181069,190
399231,0.7340124397660296,0.3456465873662119,191
197942,1.0057641833114097,0.8337092341397775,192
479847,1.0060811828435634,0.7755457331679648,193
433809,0.4688638528173213,0.1185401151469487,194
20896,0.9644040724770668,0.7086299890814075,195
18217,0.971816685574685,0.725495183677346,196
43341,0.8457665304331647,0.5190867089598457,197
331624,0.9511480102551882,0.6986892483489132,198
284112,0.7987034781502933,0.4115463080197993,199
198884,1.0284954782234543,0.8746350727769897,200
416761,0.8957952053026106,0.6131376983765477,201
134347,0.6497154176631997,0.2434464017181443,202
384338,0.6180764621702478,0.2392825589790676,203
417736,0.9516810440897182,0.7237969647569422,204
351613,1.0147797011945263,0.8157473974620173,205
196694,0.5654485017240304,0.1840624192143934,206
28435,0.9141176425207002,0.6016053901683985,207
180107,1.021756962250418,0.8540559021049536,208
422897,0.9809112533731984,0.785976184326897,209
284380,0.8476073462117871,0.4828075709408826,210
330972,0.5876135422001293,0.2038783466896463,211
222254,0.8205346228087005,0.5457177240005713,212
331021,0.6385624109849758,0.2529436015258264,213
172207,0.5808640041729058,0.2121993812462428,214
442928,1.0114728662367465,0.796250635968648,215
182796,1.0286146143246055,0.8918408262746622,216
171850,0.5392594472073342,0.1790964145701745,217
43098,0.6904660432179819,0.2926542315106291,218
434203,0.6911050227317772,0.3047130027828338,219
197123,0.7291507694526299,0.3262194020411533,220
66240,0.9188144236696076,0.6256871117535737,221
413980,0.9712681647791052,0.7642186791314003,222
321218,0.8924542046538474,0.6328663971593804,223
240302,0.9520527870600408,0.7876914788464733,224
286352,0.7234229145870184,0.3027970210291641,225
172476,0.6498243928504842,0.2527836533375333,226
35889,0.9042788031492358,0.5841966789174745,227
173686,1.0083051059475396,0.878345635055187,228
384182,0.6468729235220115,0.2758587184270701,229
405343,0.6898165013210326,0.3222628909018382,230
464331,1.0142291876063585,0.8223347165063021,231
310249,1.016029009177558,0.8155652960789797,232
321127,0.7723354648845998,0.4279527999748043,233
385498,0.9040093650872464,0.6572574013327906,234
172585,0.7612907120041362,0.3950817361006938,235
226841,1.0282828085258124,0.8675561698183685,236
288017,1.008814038600779,0.8233222694191743,237
16461,0.974424698815559,0.732721308588957,238
61239,0.9063844600700008,0.6004156288422695,239
291741,1.0226442040984434,0.8409975240877907,240
417535,0.9605633462554458,0.7451364329856383,241
223524,0.9816681037828272,0.8579335562632349,242
416673,0.8684337547776186,0.5587028103899238,243
339542,1.0159208522582546,0.818466947620554,244
223891,0.9759162602772308,0.8172887317922514,245
435507,1.0279095974084926,0.869543875276322,246
287126,0.7927976838716657,0.421006389806882,247
259828,1.0183294799721458,0.8227502906065354,248
175300,1.017673617019602,0.8592940213976867,249
135193,0.9950823577874536,0.7975078642404388,250
223252,0.970933113900915,0.8333911933950525,251
287656,0.9450263801936294,0.6882132467854835,252
288619,1.0056813634863142,0.8080290879865707,253
168885,0.848520730440454,0.471932738632441,254
107631,0.8869115367834315,0.5639585837652464,255
171236,0.3918372110642758,0.0761462518658299,256
204126,0.6131335278359269,0.2436635038760524,257
286342,0.7564137483232759,0.3461422907794095,258
171920,0.596227844856719,0.2174639693032812,259
135685,1.0308272998084742,0.8757313354045835,260
197177,0.7607849550959184,0.3687059305493756,261
71990,0.8905806041599797,0.5699562069585423,262
198293,1.0306131599543098,0.883638611058082,263
173298,0.7837979386911926,0.4314455030035179,264
42795,0.5260673958675625,0.1390358828020543,265
365741,1.0135447845596437,0.8118875637980089,266
197541,0.8191951666061055,0.4680756618597929,267
406307,1.0270220871119742,0.8539037117138599,268
179328,1.0237673989846243,0.8581352586788451,269
3162,0.975896551654658,0.7363358895068254,270
197030,0.712028364963464,0.3090985342546087,271
491927,1.0085594095511194,0.7895427591121743,272
173287,0.790075767438848,0.4492108702955144,273
283774,0.8048845169308302,0.4240031404110942,274
417321,0.9435666722513352,0.7050970289688332,275
204333,0.8514330654050347,0.5630095827935959,276
224019,1.0033340802190762,0.8577609825156386,277
331517,0.9205721334947872,0.6761629136512778,278
331333,0.8372599151617551,0.507200279198697,279
252557,0.4254114157409477,0.0910105624089777,280
171615,0.6200057288600344,0.2680028079888075,281
142293,1.017482071513209,0.8284441362714753,282
133968,0.5473811117351164,0.1820675293434755,283
112091,0.8863981938623348,0.562804582828511,284
298171,1.0185346839136722,0.8264274490388642,285
272279,1.0169102314014988,0.8174714498623279,286
416289,0.5853440105866256,0.1727659142502355,287
40255,0.8969540979755729,0.5710041064281134,288
222224,0.7975507550509029,0.5063612600479623,289
434703,0.8020466977816167,0.4470644758336927,290
421316,0.9816401668954507,0.7894455335680879,291
384917,0.6647564634829112,0.2607563721038403,292
135307,1.0028398079318703,0.8148267574331817,293
172722,0.4605452290904032,0.1160472864371984,294
197299,0.7826000767262132,0.4116052014197753,295
196937,0.644608222478754,0.2353208895487355,296
43235,0.8059113912112351,0.4601758566311013,297
209825,1.038056550837766,0.8897993761443147,298
182185,0.9889551121170128,0.7603801983907331,299
28162,0.9241671939472944,0.6214565849549498,300
41946,0.9210831413537488,0.6541669872064126,301
137865,1.022789564752092,0.8472178745720906,302
472237,1.0091399525888776,0.7844706607932173,303
474397,1.007784946544927,0.7817895297884508,304
223958,0.9895091192788898,0.8379788516321891,305
286718,0.7041199458002358,0.2878254896833928,306
416896,0.9285407230844362,0.6783987799484584,307
434450,0.7599618547760585,0.3852776217010877,308
198264,1.031956560427867,0.8882643920515118,309
28293,0.9176797943912302,0.6083587108173786,310
413732,0.9684565869121312,0.7685578621848543,311
406952,1.0221741219698235,0.837733672802277,312
321381,0.961103657264894,0.7166639373555149,313
170007,0.8749041569677326,0.5532320398008291,314
215255,1.024839454867166,0.8543633738722374,315
240324,0.9670106859406294,0.815375942458268,316
37457,0.8989574936509489,0.5739406050024545,317
182102,0.983231487786267,0.7308379885900379,318
81072,0.8868182185392014,0.5653475412877635,319
385081,0.6562095907285505,0.2832304701865881,320
291250,1.0237135672244626,0.8441383871883857,321
331557,0.9192998480896394,0.6328172381386358,322
405029,0.4351591729677727,0.0937189968370078,323
36026,0.9067694641799984,0.5890110096074255,324
287939,1.0136900536529163,0.8358621916425107,325
284186,0.8281229719412586,0.4540412763198416,326
46913,0.926760016167106,0.6441868715628621,327
197924,0.992495180832488,0.8035906830459869,328
172695,0.3985429049579115,0.0834183761887997,329
201972,1.021670228792679,0.8511009232622627,330
126134,0.8921466837842783,0.5885628482440097,331
384017,0.5745786209878668,0.205873561261642,332
43450,0.923534989688682,0.6660750181963246,333
163230,1.0113597997760089,0.8036673490829772,334
169758,0.8671033831091369,0.5203356221904702,335
175810,1.0147673251886495,0.850183214368736,336
172279,0.5729503445464763,0.166123760569977,337
41676,0.8798392198470123,0.5607584464858761,338
467889,0.9882777276872652,0.7711092169578069,339
134742,0.8550276041869357,0.5196544466869609,340
331153,0.6988763462299494,0.3055782423608365,341
134896,0.9663800535646084,0.7367990129637867,342
419208,0.986327600174643,0.8004008149268115,343
321522,1.033560074726757,0.8777557036921956,344
253322,0.932864945995756,0.6542522466208066,345
331477,0.9054459613016136,0.6446051374109173,346
173752,1.0118594736329067,0.8820423098562648,347
254154,1.026026895210031,0.84640209553731,348
140607,1.018623727763279,0.8330882665012731,349
384628,0.6937983648393647,0.2829253086262931,350
200399,1.024595846765328,0.8601237965106303,351
284237,0.8528941356977059,0.4939805147863613,352
244566,1.020415500818569,0.8269182233601552,353
486372,1.005345708292963,0.7727596959383116,354
329901,1.0177622107483046,0.8239694109359453,355
204165,0.667566879892591,0.3008862340232809,356
450483,1.0089678487388662,0.7867107082459828,357
338663,1.0163863859821756,0.8201841559791093,358
434291,0.7209051472596874,0.3309235361278954,359
19145,0.9671980696842474,0.7157244157247157,360
293895,1.0203791364112904,0.832827219411471,361
125288,0.8954259576517575,0.5940780140088044,362
212124,1.0369906524039705,0.8853765531089295,363
44587,0.9323892391258164,0.6667398184031066,364
385238,0.7924833078534833,0.4663139961101724,365
61080,0.9266644061103484,0.6412284214533809,366
241387,1.0101981522089458,0.8112087532051936,367
203868,0.5160734630824446,0.148766703743771,368
69606,0.9155046803736964,0.6165868681307707,369
352454,1.0147649371170966,0.8148948523763769,370
192011,1.028963355664084,0.8641412830915653,371
221993,0.7039679078692239,0.360916021262764,372
440976,1.013104147269677,0.8021851862639092,373
434625,0.7891161015846041,0.4252179521891397,374
466237,1.0061270250624987,0.778540981822733,375
33448,0.9146424363513552,0.6034155995164348,376
384061,0.6398700278150777,0.2750502797405163,377
419563,0.983473819013762,0.7941449779370972,378
384320,0.6339403726360845,0.249227097878356,379
196456,0.4990872604234335,0.1338733128939307,380
221784,0.6055814462595254,0.2364630403506154,381
444856,1.0106736856561238,0.7939780008977979,382
169584,0.8577183725333984,0.4889398517962554,383
43736,0.9349487217738992,0.68761560040884,384
222353,0.8062164210155113,0.5210500881130453,385
477526,1.006609301877356,0.7771088301057338,386
145919,1.0158164281725044,0.8227738355953492,387
427943,0.9787105366083434,0.7824574046585122,388
287565,0.9011433219484531,0.60154451975322,389
290905,1.0262801578604377,0.8506974158465022,390
439673,1.0145955007324294,0.8079910747232942,391
149197,1.0141153402115526,0.8167624364367222,392
405291,0.679911159546033,0.3086815920155473,393
228473,1.0263254277551936,0.8603963043916143,394
286302,0.8379765869846704,0.4659129154144011,395
239740,0.522982418656612,0.1600285282117068,396
224566,1.035197651032027,0.8900966030310589,397
468015,1.037708921376476,0.8697978868066981,398
208150,1.0301623383404024,0.8741292544151096,399
197883,0.9672581958648112,0.747496003174442,400
206614,1.0264500269086028,0.8674871294329367,401
413484,0.9989020483362182,0.7902813261051025,402
174159,1.0145513416360716,0.8632012073308117,403
416399,0.6212096435323496,0.2103037820572829,404
196588,0.483906900919133,0.1205631054792111,405
283686,0.8321112649769308,0.4709454752817008,406
434317,0.7380291951202697,0.3524512335782268,407
204076,0.5947319320481065,0.2272091305190825,408
252969,0.728822229295483,0.3644676857557834,409
173549,0.964939997504857,0.7617017696718758,410
247750,1.0183383887197606,0.8213452734920662,411
434414,0.7513948757205352,0.3588003121694897,412
467685,0.8905786093889209,0.5765015847828935,413
417184,0.9381214363687734,0.6932090247301012,414
22740,0.9588363694029072,0.6941267061871154,415
197312,0.7787735874937535,0.402942547877103,416
404964,0.405200245386281,0.0810719344696502,417
405722,0.9800742209825049,0.7740956920216873,418
203986,0.5599090171217194,0.1866898379228236,419
222656,0.9114575955138742,0.7186479223055822,420
398865,0.4164055529739583,0.081499660580818,421
434650,0.7988380612606346,0.4441480393709632,422
182253,0.9892972187310276,0.7648693531740443,423
44132,0.937286639701244,0.6785967146784807,424
416230,0.6243509296395803,0.2422922812156893,425
26549,0.9351540209810876,0.6419284058849486,426
124838,0.8914541356008948,0.5829747319470163,427
202352,1.0209171653452354,0.8477329833765653,428
407728,1.0195097189067666,0.8298435769284844,429
404502,1.0151307147788942,0.8118452478467472,430
41545,0.8657813574929231,0.5075281692560318,431
24375,0.9414300115066822,0.656036343821248,432
416033,0.4766172106430552,0.1192256985840194,433
461235,1.0146525436448497,0.8234299418375884,434
42932,0.6061393674333629,0.1992741192248941,435
170526,0.9932286002830965,0.7823457539168098,436
27002,0.928601636198778,0.631229087177923,437
204674,1.0083577374113435,0.837870891473359,438
287486,0.8850095077940382,0.5692849407934756,439
240461,1.0214993843066804,0.8852329237866028,440
405225,0.660590002006472,0.2873055843867096,441
253169,0.9116291343583106,0.6584979670550287,442
139847,1.0195467085983136,0.8369775695538961,443
172672,0.789697009612189,0.4380859965465163,444
255772,1.0208225966231568,0.8302948793665167,445
312252,1.015681865517868,0.8148453033248798,446
434593,0.7668187476880058,0.3886986342448828,447
169055,0.8521745066120947,0.4790827736270724,448
241899,1.0293286592297777,0.8569117655139312,449
384231,0.6846598793790754,0.3260745455335103,450
72870,0.8890645401575393,0.5679756014266731,451
223817,0.9890781823671791,0.8611707485399197,452
435056,0.8633737667542615,0.5333614371857605,453
238373,0.9568110343090808,0.6817623362877263,454
498921,1.0070171495860147,0.784733119600998,455
224189,1.0280307741801602,0.8766321428728299,456
290425,1.0057494145033887,0.8045125558870578,457
183581,1.0281881035505016,0.8706832167393934,458
441327,1.0123947983393329,0.7994273260344136,459
143228,1.0167943950183331,0.8262443954418962,460
434395,0.7550041450227516,0.3623530310707488,461
173330,0.7740865384414174,0.4095003819475247,462
174733,1.0206207836669807,0.8721873903783041,463
223608,0.9802279559584158,0.853638794590344,464
264188,1.0176655591808383,0.8205555535806379,465
168706,0.973958625660399,0.7193384472930554,466
385640,0.9510086542758605,0.7396484895430366,467
240416,0.9959043071374182,0.8246057076918749,468
287030,0.7626107722033807,0.3754290931015864,469
384006,0.5854244651354064,0.2154262957149866,470
416483,0.6814609520578947,0.2853332857764109,471
171947,0.600983330607605,0.2119768999839118,472
175605,1.0160760330400265,0.8552232043641448,473
253305,0.9361962105481564,0.6613750811496677,474
340601,1.0156742667299528,0.8171768478110063,475
173568,0.9746768715153448,0.7812643355046711,476
292608,1.021422297758786,0.8365333833305783,477
470177,1.0109838337980148,0.7906891957760297,478
20773,0.963560278602015,0.7061931886385623,479
381030,1.0119776898543655,0.8060133589127433,480
172286,0.5628903004406404,0.161338681808858,481
385097,0.65457094717243,0.2778574888674755,482
205485,1.0186088858110425,0.8522517440257571,483
246140,1.0196677803073213,0.8243150257437619,484
287301,0.8397385783466277,0.4903600412186251,485
21082,0.9611118606764816,0.6998341585131245,486
253364,0.950079700501448,0.6892369593366332,487
243091,1.023128197505576,0.8349077866950494,488
173023,0.5595322355014495,0.1973146590185046,489
405728,0.9788078049634792,0.7687658306252562,490
360822,1.0143259466871593,0.8141913631901426,491
36165,0.9024595239719496,0.5800386982533173,492
241613,1.008366990294492,0.8059426961263275,493
416024,0.4886726005244903,0.1332480087385867,494
87360,0.8867635762817292,0.5646248388245609,495
385483,0.8972955967783031,0.6371103569820888,496
196714,0.5811559963247577,0.1969810038311736,497
223342,0.976597435301374,0.8466176145751637,498
385047,0.6651939180570985,0.2782484600306915,499
197062,0.6984859046633215,0.2924243795736304,500
134993,0.9973824837750046,0.8062767639400826,501
288174,1.0118596622834823,0.8281381190048417,502
252765,0.6067644696766187,0.2310523067379544,503
42949,0.6324034663277137,0.221585512766184,504
399163,0.6858496287321311,0.3082403554117862,505
173584,1.0153276675101013,0.8788106703146236,506
204358,0.8611045549747351,0.576203400399419,507
336210,1.0174881881415443,0.8225197367219508,508
224126,1.0065811689093351,0.8275730408296688,509
171863,0.5644110951789386,0.2008129790449373,510
418649,0.9885537196912928,0.8086314950308349,511
134728,0.8581513129797758,0.5264331274450712,512
383785,0.3923379716718762,0.0799267177757844,513
416737,0.8924330671344954,0.6019731490594377,514
198562,1.0320244166417132,0.8860113161998852,515
148356,1.0145574630693543,0.8184663853906765,516
434304,0.7286503351012472,0.3428402703732307,517
219121,1.0237710091510952,0.8507636976442386,518
433804,0.455380033023193,0.1109568454799312,519
414811,0.9758040703952394,0.7791125813708698,520
205137,1.0141304786071774,0.844849994817313,521
368812,1.013416727494372,0.8112395442890543,522
172396,0.6007451902580642,0.1965836216536709,523
331311,0.8518689830534707,0.5435737589557302,524
384621,0.7164887582576166,0.3158993234034285,525
192862,1.0284872286794176,0.8626759284814729,526
15803,0.9738163555177878,0.7313193476437412,527
387608,1.0234063000590703,0.8398772165457921,528
421860,0.9811281899701346,0.7876698163794303,529
253882,1.026319858838849,0.8485557549670819,530
435199,0.91038157747119,0.6192668973114438,531
134869,0.9481600167532988,0.6975371374262902,532
465193,1.0136962303232615,0.8210867500957861,533
287591,0.9297585474622432,0.6571362858623907,534
200040,1.0262997603103143,0.8653819380407398,535
24071,0.9609180938139924,0.6986868969552514,536
169832,0.8748071860968386,0.5361329666645098,537
182544,1.02640644842561,0.8741044921067967,538
289577,1.001184786029499,0.7964066716958786,539
155509,1.0124380305470473,0.8089505587296268,540
451288,1.008505856215815,0.7851497608353241,541
28236,0.9211633159485784,0.6154759730510717,542
405676,0.9489522524674509,0.7046545295746491,543
320915,0.6606783356518401,0.2951532964623431,544
124476,0.8618462527271057,0.5174371272117654,545
203998,0.5650617152818451,0.1898294470812396,546
240379,0.9630689369316584,0.7501559335976709,547
287524,0.9042169534338204,0.6066164505604691,548
253780,1.0117887612439893,0.8164609830349743,549
406058,1.033320842470145,0.8733274313579179,550
123816,0.8853394874857506,0.5596435162064582,551
44468,0.9333835607416224,0.6689298192899573,552
182987,1.0294818443583054,0.8996749785658229,553
321358,0.9430193486917492,0.6784634314085087,554
238853,1.018870374706686,0.8354239370269009,555
171803,0.4179372108534198,0.0873736662257728,556
321105,0.774140898007981,0.4233961116369052,557
417041,0.9313666310313792,0.6800148341317449,558
207958,1.0311567224682276,0.8769078970703807,559
398923,0.5322911514902879,0.153205522121734,560
321332,0.9404445333543238,0.7092022150647646,561
200498,1.0245034500209047,0.862574372811844,562
415849,0.9766011048875324,0.7734071849551327,563
124415,0.8569622337106311,0.5076566696319865,564
448159,1.0090840344355254,0.7885018379561871,565
62495,0.916244114360155,0.620746302208544,566
66533,0.9188366766005682,0.6263066249418996,567
357305,1.014345424804885,0.8125284127217998,568
56928,0.9258827221567096,0.6406723818362888,569
239965,0.680367579929329,0.3215437878761288,570
141324,1.0177722680780703,0.8298693588605911,571
239906,0.6199616710351713,0.2497465793207843,572
403784,1.014416345954498,0.8094692042141513,573
216466,1.0247271450860047,0.8531429875177322,574
11567,0.9718884566857916,0.7279293481564901,575
124671,0.8709123802460623,0.5470580935829821,576
290650,1.0080364183595911,0.8091877034515104,577
7925,0.975293544377679,0.7358082164719636,578
134162,0.5668740970581521,0.1783667302715992,579
37786,0.895717649405,0.568293410641323,580
225919,1.0294698223173215,0.8709882056316104,581
238444,0.9682160247041874,0.7086670960604787,582
198110,1.023434794796266,0.8683819801045481,583
136101,1.0298239537521934,0.8700061562606066,584
224436,1.0367327230015164,0.894536262938646,585
170398,0.955394924568208,0.7004442447122939,586
173004,0.5530864218279232,0.1937157607148868,587
264923,1.0178483318616978,0.8200507478129644,588
203590,1.019490500902058,0.8434116572312604,589
82062,0.8862394104109662,0.5642508757827142,590
320761,0.4134780717837321,0.0824554376422163,591
134659,0.8235007770204406,0.466027393241767,592
45116,0.9314602378401724,0.6625844864449134,593
134621,0.815528984126228,0.4534557185746419,594
93817,0.8866552034068299,0.5631608853065239,595
24206,0.9494830390262234,0.6727904574037218,596
476487,1.007305997399348,0.778117478392222,597
134123,0.5927508452892812,0.2021004035060572,598
223164,0.9723658781567002,0.8375328758054363,599
170334,0.9609168621474322,0.7211874472319317,600
18745,0.9697389234620504,0.7219672565431986,601
468821,1.0151439712634225,0.8047905887602758,602
331999,1.0353391796129188,0.8791378230867827,603
321095,0.7691160566482432,0.4234145501779392,604
176141,1.011894771119522,0.8415357662556224,605
147432,1.0149786142190511,0.819792091599304,606
182236,0.9867690936693988,0.7575899150617573,607
287684,0.9568605604576254,0.7145122573623723,608
172781,0.4739484971288421,0.1294433073896114,609
283483,0.6660781974856782,0.2658175554624769,610
61858,0.9031187407776528,0.5939022869028341,611
195477,1.0273684097059486,0.8595849486307304,612
124701,0.8829698562691499,0.5666078896832855,613
124745,0.8947729859901224,0.5851951279036997,614
